,Offensive_WAR,Pitching_WAR,Total_WAR,RS,RA,Pythagorean_Expectation,Expected_Wins,Season,N_Teams
0,19.009375,13.509374999999999,32.51875,234.92725000000002,593.90625,0.16697810336003593,27.050452744325817,2023.0,32.0
1,17.876470588235293,12.564705882352943,30.441176470588236,223.59820588235294,603.3529411764706,0.15791301171562708,25.581907897931586,2024.0,34.0
2,18.223529411764705,13.117647058823529,31.341176470588234,227.06879411764706,597.8235294117648,0.16564170680833412,26.833956502950127,2025.0,34.0
